Filename,symmetry_index,aspect_ratio,pixel_ratio,Red Min,Red Max,Red Mean,Green Min,Green Max,Green Mean,Blue Min,Blue Max,Blue Mean,Red Median,Red Std Dev,Green Median,Green Std Dev,Blue Median,Blue Std Dev,Blue Entropy,Green Entropy,Red Entropy,Area-Perimeter Ratio,Contour Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7
83,66.64550436689797,0.7927841237946096,0.18745783333333332,1,255,93.76569486293361,1,242,83.50732057099343,1,234,61.70583652866791,66.0,78.5587675342281,54.0,72.62943819410299,40.0,53.19102758397679,7.1082134,7.319207,7.497506,368.5687035707502,12191.467849731445,0.6589189914738053,1.7325858575713453,3.10369312475686,4.190266719498261,7.899849689470875,5.372293996113843,8.12204614435343
84,66.64550436689797,0.6178566441252308,0.015821865720477002,3,255,100.18287096586808,1,243,84.79046579753201,1,255,82.14128323872124,95.0,69.51829678158431,69.0,65.67095152522523,66.0,66.8795716506481,7.441575,7.4259586,7.6821246,92.5017977009614,2592.4793459177017,0.6995134884456284,2.0821502813438446,3.0384698539794006,4.863024410477421,9.240815287542535,-5.9798475904616755,-8.80679357947204
85,66.64550436689797,0.7881095744319946,0.05283633333333333,4,233,77.69553858140547,1,174,23.43014997604805,1,159,22.914949238437423,75.0,52.77881863652352,13.0,25.33270898989938,13.0,25.43445812575944,5.7187595,5.7649937,7.319433,142.83413807774033,8842.539444684982,0.7237123454598352,3.2726737063432165,3.0570014911788825,5.9744947863373685,-9.920046665631554,8.030764685759786,-9.902255734199104
86,66.64550436689797,0.637043132804786,0.0253965,2,255,91.79119826222774,1,255,73.792719141089,1,255,61.99844781644199,86.0,66.16599037677628,61.0,58.68186080433406,45.0,55.982204886129935,7.199955,7.3611097,7.6632285,116.79821679398864,5197.630722999573,0.6729992645911541,1.8439414141360446,3.498389385459456,5.042367039258607,-9.440088891447541,-5.973979669189607,-9.292855225936849
87,66.64550436689797,0.5224705445726999,0.025438333333333334,1,255,67.63885098778556,1,255,52.78325072318009,1,255,38.237926190232784,44.0,64.11920735358866,27.0,59.016757562236094,18.0,54.78764322695573,6.3851676,6.974688,7.3954573,153.32731026658956,3969.765718460083,0.6630017380547465,1.757412887135784,3.919084546687961,5.310283121159671,-9.975415024671946,-6.214604392574698,-9.66012582100784
88,66.64550436689797,0.9895416377334803,0.0432945,5,249,90.54806037718417,1,210,39.23408705641851,1,176,39.44112132317298,88.0,57.640511447935644,31.0,34.50137443299979,25.0,36.03608649438299,6.5604186,6.5063243,7.467031,171.78328462229953,6032.720251441002,0.71121261640028,3.0220030551376014,2.616673672199981,3.935037007952832,7.316410030759202,-6.076648609080043,7.415670467157339
89,66.64550436689797,0.9178129506631469,0.019838166666666667,1,200,81.51514661435415,1,184,70.09664457723774,1,193,65.47208277496082,91.0,54.26400797878663,69.0,51.06557496605097,51.0,50.652295073106345,6.9707656,7.05846,7.222481,115.88728672997614,4091.609298825264,0.7261527787192814,2.86169617666968,2.724476202691467,5.218231557859681,-9.138702848514104,7.32528611288966,9.588114040429879
90,66.64550436689797,0.9828967647813658,0.0197255,1,255,81.16849171546137,1,255,59.108829096009394,1,255,57.12989629692274,74.0,49.59129829258736,50.0,42.399479161627994,45.0,44.602700205003934,7.1395245,7.160886,7.515579,97.42273644018839,4918.785054802895,0.7362078421606669,2.688924598413582,4.0353296087756005,4.757753136892898,9.25229188900145,6.875382416120902,9.20102898868086
91,66.64550436689797,0.5648118201982422,0.039453166666666664,3,255,89.4987675260541,1,255,71.18566955162562,1,255,55.90800770203545,80.0,64.29633802438006,55.0,57.53409804531566,41.0,50.37184084880473,7.155656,7.375764,7.690737,185.21717539390423,5099.478479743004,0.6850387281746338,1.8415026560970364,3.8067305257071737,4.763400006075774,9.051669205861522,5.6985094339383275,-9.28116536995266
92,66.64550436689797,0.9186495784651307,0.034042916666666666,2,230,81.0776030255927,2,215,68.28644480618827,1,255,71.71088214700166,84.0,53.409697245301096,66.0,48.60526503889549,62.0,57.075468764059096,7.3995066,7.234971,7.44814,138.81056788544495,5866.098758935928,0.6700761807030947,2.7149066228511143,2.2692386323032023,4.007068624522471,-7.804980687283485,5.434043195425712,7.155125189938396
93,66.64550436689797,0.8169955790940396,0.038795666666666666,1,236,75.54917430640879,1,218,56.11439603045893,1,255,42.53139836517661,68.0,51.240017745944904,45.0,44.06745153207635,30.0,40.30506630148734,6.7677937,7.125426,7.4591203,201.83972284878828,4602.483529448509,0.736207395585179,2.4566639396225716,2.85849855193272,4.747005603395847,8.777107746636702,6.235417471885466,-8.612253192883951
94,66.64550436689797,0.8351055144301707,0.0403435,3,255,96.504565997827,3,255,83.50692956210372,1,255,44.954507184495014,92.0,61.53062994815627,68.0,61.6946069417265,37.0,38.59714770491172,6.833357,7.6093984,7.7474246,128.9199993297758,7479.2429802417755,0.6959450155355177,2.179344851435179,3.2966481090306345,4.441025570912904,8.301125251709482,5.534411709440987,9.785591189157039
95,66.64550436689797,0.7725426482534524,0.028906833333333333,1,255,71.71372706162497,1,255,54.98530683672469,1,255,31.786275901015046,55.0,62.06717409062754,38.0,50.52922798857918,21.0,31.17620335523289,6.34314,7.093853,7.4439354,151.6763079267172,4559.97386443615,0.6697741698372209,1.770716930780111,3.1736660596687405,4.461354684842317,9.338340641565141,-5.749338324763834,-8.271684046305708
96,66.64550436689797,0.9305821502038638,0.0365135,2,255,105.84271684901931,2,255,87.9574906084964,1,255,64.11628087707228,107.0,64.73697664056229,90.0,56.502852667666865,53.0,50.846824559479096,7.2860274,7.566714,7.7816844,173.92927921971096,5024.77790927887,0.7184665101712638,2.1591072202403834,2.9836734818451123,4.511011760641503,9.375919137223114,-5.934231382286305,-8.251276579844966
97,66.64550436689797,0.6097662109939646,0.038646,3,255,100.59977207645466,1,255,81.18924423494099,1,255,71.03638809164602,93.0,71.1289928934385,66.0,66.11335605476242,49.0,65.63988891007811,7.4254456,7.568138,7.750141,189.60730352630057,4879.60633790493,0.6972545030262438,1.8913094796414596,3.4184284342861666,4.378348007129178,8.360852681594643,5.6108625424773395,8.489861756108146
98,66.64550436689797,0.7998331943286072,0.026421166666666666,1,174,53.36960807196387,1,170,49.71131118533728,1,196,40.72113933790362,29.0,50.0597273037601,21.0,51.0711290980852,14.0,45.36482638558493,6.31794,6.531869,6.697964,100.30871464944093,6291.856118440628,0.6641421169238448,2.0904655376253922,2.6682181935087286,5.2293489917131195,9.131449320016582,6.933220182983998,9.553938206615118
99,66.64550436689797,0.6355858261566175,0.0363615,1,255,60.04006293459477,1,255,44.730870709375594,1,255,34.45789798162436,53.0,44.533548857686455,31.0,37.34834650680289,21.0,32.72125957511559,6.3703303,6.6522937,7.0613966,171.17708844579522,5084.091614723206,0.7126859340801932,2.180374353559594,3.2004721623012813,5.053912590902574,9.26410567773375,6.4690765668966295,9.231626749994778
100,66.64550436689797,0.9599323764267083,0.025340666666666668,1,255,57.150882310383835,1,255,48.67015962484544,1,255,43.16059522691048,35.0,51.68615609291158,27.0,46.36411961900147,22.0,44.3313830106659,6.556145,6.71145,6.950902,124.53411095904394,4865.4540939331055,0.7405059771367021,2.780085213046589,3.387136249602703,4.689991967946469,-8.784451600304275,6.117243671538713,8.937843247427763
101,66.64550436689797,0.754680576475446,0.0257145,1,255,79.70331559571186,1,255,64.6726225969952,1,255,58.69157243181337,75.0,58.749182583365155,53.0,52.89373196272036,40.0,51.07557512996772,7.0169888,7.13761,7.4794884,121.15663589507488,5074.282522439957,0.7191982201251248,2.396389171009584,2.9713684967912046,5.292248608949423,9.418912785795076,-7.020422253135638,-9.455141969294392
102,66.64550436689797,0.7361641123818857,0.026654166666666666,1,255,68.93108914234261,1,255,56.02613885593068,1,255,50.076693040054586,52.0,60.17033040059961,38.0,52.410673627679216,30.0,52.49578259827528,6.934164,7.1127005,7.3968134,127.37958562753897,5003.505835413933,0.6937636549419385,2.0715480722637984,3.43985712662652,4.439939793680382,-8.612708608863276,-5.483813182380009,8.449500611006872
